,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
705,2018-05-07,130.48,131.3,130.48,130.9,84102.0,130.4958,130.30200000000002,0.006745388139531435,0.13463583415957608,0.029500000000000002
706,2018-05-08,130.66,131.58,130.62,131.55,90044.0,130.487,130.3481,0.004953334570447576,0.12258608910066625,0.0297
707,2018-05-09,131.87,133.03,131.65,132.79,90660.0,130.5322,130.40650000000002,0.009381925515934166,0.12422235132736394,0.03
708,2018-05-10,133.21,134.11,133.21,133.81,80125.0,130.615,130.481,0.007651950314661322,0.12459007653183701,0.0297
709,2018-05-11,133.93,134.43,133.7,134.02,144972.0,130.72979999999998,130.5474,0.0015681592281273605,0.12208800819723707,0.0297
710,2018-05-14,134.25,134.63,133.29,133.54,237509.0,130.8042,130.5976,-0.0035879841153020012,0.1201216441307715,0.03
711,2018-05-15,132.86,133.01,132.26,132.82,96992.0,130.8342,130.6456,-0.0054062303171551395,0.1119745665455043,0.0308
712,2018-05-16,132.91,133.56,132.89,133.28,81592.0,130.8514,130.7006,0.003457350305965039,0.11204803059607082,0.030899999999999997
713,2018-05-17,133.21,133.62,132.59,133.11,293838.0,130.8546,130.7565,-0.0012763243596046784,0.1048069069735126,0.0311
714,2018-05-18,133.0,133.61,132.99,133.53,79753.0,130.8572,130.81629999999998,0.0031503176369447675,0.10152085190342833,0.030600000000000002
715,2018-05-21,134.19,134.76,133.98,134.42,746459.0,130.832,130.8836,0.006643054845946974,0.10267044958692155,0.030600000000000002
716,2018-05-22,134.66,134.79,133.32,133.43,68050.0,130.7846,130.9381,-0.007392230787490302,0.08759589192823536,0.030600000000000002
717,2018-05-23,132.83,133.98,132.55,133.98,122079.0,130.765,130.993,0.004113539325792162,0.08699919954353207,0.0301
718,2018-05-24,133.8,134.16,133.0746,133.94,118982.0,130.7504,131.0552,-0.0002985965982173358,0.08415568087263335,0.0298
719,2018-05-25,133.67,134.12,133.51,133.74,81796.0,130.73940000000002,131.1054,-0.0014943218560715466,0.08494928700077575,0.029300000000000003
720,2018-05-29,133.0,133.46,132.1,132.83,128003.0,130.7006,131.1359,-0.006827501481420561,0.0860188311120184,0.0277
721,2018-05-30,133.51,134.83,133.51,134.5,173547.0,130.7234,131.18,0.012494083897481655,0.09393161738797533,0.028399999999999998
722,2018-05-31,134.21,134.44,133.21,133.33,81719.0,130.7126,131.2039,-0.00873694091452662,0.09836502586270487,0.028300000000000002
723,2018-06-01,134.03,135.12,134.0,134.98,223538.0,130.736,131.2384,0.012299361187893128,0.10507553922853169,0.028900000000000002
724,2018-06-04,135.25,135.71,134.84,135.7,113951.0,130.842,131.2801,0.005319947525563098,0.10105151293358627,0.0294
725,2018-06-05,135.83,136.38,135.72,136.26,109646.0,131.0098,131.33520000000001,0.004118258504698645,0.09988636092603798,0.0292
726,2018-06-06,136.42,137.4,136.26,137.4,97165.0,131.1372,131.3904,0.008331554442726971,0.10190754008758993,0.0297
727,2018-06-07,137.57,137.7,136.02,136.67,110965.0,131.2996,131.4313,-0.005327118811540052,0.10148615753360152,0.029300000000000003
728,2018-06-08,136.39,137.44,136.39,137.39,245722.0,131.49200000000002,131.4888,0.005254335959147686,0.09988390128032147,0.029300000000000003
729,2018-06-11,137.42,137.77,137.31,137.53,85875.0,131.65040000000002,131.5368,0.00101847819075965,0.09988485561347864,0.0296
730,2018-06-12,137.75,138.85,137.75,138.71,91886.0,131.8966,131.598,0.008543347648582405,0.10129526201743883,0.0296
731,2018-06-13,138.82,139.14,138.06,138.19,94596.0,132.1094,131.6444,-0.0037558729598054954,0.09987607956461762,0.0298
732,2018-06-14,138.73,139.18,138.59,138.96,86273.0,132.309,131.6912,0.005556572117456367,0.10056304049328647,0.0294
733,2018-06-15,138.39,139.09,138.0,139.0,127836.0,132.4938,131.7321,0.0002878111978421647,0.10002108261491201,0.029300000000000003
734,2018-06-18,138.22,139.38,138.02,139.32,125146.0,132.74660000000003,131.778,0.0022995123671087038,0.09995548103969977,0.0292
735,2018-06-19,138.08,138.54,137.19,138.46,90520.0,132.97480000000002,131.8143,-0.006191970247920995,0.10260435676946617,0.028900000000000002
